Crit0,Crit1,Crit2,end
2299948,-2632555,17354,end
2299945,-2632507,17354,end
2299942,-2632460,17354,end
2299943,-2632460,17354,end
2298949,-2632291,17352,end
2298955,-2632386,17352,end
2298952,-2632338,17352,end
2298950,-2632291,17352,end
2296996,-2629757,17371,end
2297025,-2629719,17371,end
2296995,-2629695,17371,end
2297030,-2629581,17371,end
2297030,-2629575,17372,end
2297174,-2629554,17372,end
2297100,-2629546,17372,end
2297100,-2629531,17372,end
2297257,-2629526,17372,end
2297100,-2629442,17372,end
2297174,-2629393,17372,end
2297174,-2629366,17372,end
2297030,-2629345,17372,end
2297030,-2629344,17372,end
2297257,-2629267,17372,end
2297257,-2629263,17372,end
2296937,-2628800,17370,end
2296940,-2628780,17370,end
2296934,-2628773,17370,end
2296901,-2628688,17371,end
2296898,-2628646,17371,end
2296883,-2628634,17370,end
2296895,-2628603,17371,end
2296880,-2628592,17371,end
2296877,-2628550,17371,end
2296952,-2628550,17371,end
2296861,-2628411,17370,end
2296864,-2628401,17370,end
2296858,-2628374,17370,end
2296858,-2628260,17370,end
2296855,-2628212,17370,end
2296852,-2628165,17370,end
2296853,-2628165,17370,end
2295813,-2629060,17372,end
2295887,-2629068,17372,end
2295813,-2629045,17372,end
2295970,-2629040,17372,end
2295813,-2628956,17372,end
2295887,-2628907,17372,end
2295887,-2628880,17372,end
2295743,-2628859,17372,end
2295743,-2628858,17372,end
2295970,-2628781,17372,end
2295970,-2628777,17372,end
2295614,-2628202,17371,end
2295611,-2628160,17371,end
2295596,-2628148,17370,end
2295608,-2628117,17371,end
2295593,-2628106,17371,end
2295590,-2628064,17371,end
2295665,-2628064,17371,end
2295574,-2627925,17370,end
2295577,-2627915,17370,end
2295571,-2627888,17370,end
2295571,-2627774,17370,end
2295568,-2627726,17370,end
